Shipment_ID,Order_ID,Customer_ID,Customer_Name,Email,Phone,City,Country,Region,Postal_Code,Product_ID,Product_Name,Category,Weight_kg,Quantity,Unit_Price,Total_Price,Shipment_Date,Delivery_Date,Delay_Days,Status,Delivery_Mode,Vehicle_ID,Driver_Name,Transport_Type,Route_ID,Fuel_Cost,Distance_km,Delivery_Center,Warehouse_Name,Manager_Name,Order_Priority,Payment_Mode,Insurance,Return_Status,Remarks,Revenue,Delivery_Duration,Fuel_Efficiency,Profit,Delay_Flag,Urgency_Level,Payment_Mode_Code,Priority_Code,Payment_Mode_Encoded
S192016,O94336,C9776,Not Provided,John@Example.Com,919542124089,Mumbai,Unknown,North,400001.0,P5043,Tablet,Electronics,59.44524960177323,8.0,1931.0364529917215,18639.484645313456,2021-02-13,2024-11-18,14.0,In Transit,Rail,V539,Mr. Rao,Cargo,R967,7015.422873397185,740.9701505086177,Warehouse A,Central,Mr. Khan,Medium,Cash,No,Unknown,Check Packaging,15448.291623933772,1374 days,0.10562016914453035,11624.061771916271,Yes,Normal,1.0,2.0,1
S143558,O93403,C2062,Jane Smith,John@Example.Com,917373403125,Mumbai,India,West,600001.0,P4851,Mobile,Unknown,16.021454773452163,17.0,3351.5750642742523,78221.03063667503,2024-04-28,2025-01-19,4.0,Unknown,Rail,V934,Unknown,Cargo,R510,3495.816486209194,959.3305987464664,Unknown,South Hub,Mr. Khan,Unknown,Cash,No,Not Returned,No Remarks,56976.77609266229,266 days,0.27442247112540763,74725.21415046584,Yes,,1.0,0.0,1
S463653,O93041,C9966,John Doe,John@Example.Com,918959732684,Mumbai,India,East,600001.0,P7689,Headphones,Unknown,86.37879087462156,15.0,2634.015917438526,21598.497764749005,2023-10-25,2025-08-13,11.0,Cancelled,Air,V377,Unknown,Bike,R401,8408.905679026246,320.2241976241424,Hub C,Central,Unknown,Medium,Online,Unknown,Not Returned,No Remarks,39510.238761577886,658 days,0.03808155422920911,13189.59208572276,Yes,Normal,0.0,2.0,4
S858023,O53723,C7673,Fatima Noor,,919604041012,Mumbai,Unknown,South,560001.0,P4313,Tablet,Accessories,88.77766788634449,10.0,4221.339973902669,42213.39973902669,2022-11-05,2024-05-15,7.0,Cancelled,Rail,V926,Mr. Lee,Cargo,R535,4600.327884455801,419.635431707086,Warehouse A,Unknown,Mr. Khan,High,Card,Unknown,Returned,Check Packaging,42213.39973902669,557 days,0.09121859185842078,37613.07185457089,Yes,Urgent,0.0,3.0,0
S644193,O28230,C3202,Michael Brown,,918638821435,Delhi,Uk,South,110001.0,P8300,Headphones,Food,28.452983713894387,19.0,1457.3824505425428,103142.16694630009,2020-05-19,2020-07-19,12.0,Delayed,Air,V159,Mrs. Patel,Van,R677,4774.58244357933,1942.6544828863225,Warehouse B,South Hub,Mr. Patel,Medium,Upi,Yes,Unknown,No Remarks,27690.26656030831,61 days,0.40687421483290703,98367.58450272075,Yes,Normal,4.0,2.0,6
S599738,O50345,C7786,Fatima Noor,John@Example.Com,916886541447,Bangalore,Usa,West,110001.0,P5181,Tablet,Clothing,3.9216578509642304,6.0,3619.05414454862,72713.96427958044,2021-03-08,2022-03-05,3.0,Cancelled,Road,V194,Mr. Rao,Cargo,R713,666.2038034756613,1035.526119803062,Unknown,South Hub,Ms. Verma,Low,Upi,No,Returned,Handle With Care,21714.32486729172,362 days,1.5543683695598915,72047.76047610478,Yes,Low Priority,4.0,1.0,6
S340440,O29614,C7425,Li Wei,Amit@Gmail.Com,919521386210,Bangalore,Usa,Unknown,600001.0,P6767,Unknown,Accessories,35.996956006012134,15.0,2935.617099354375,103142.16694630009,2022-10-20,2025-08-26,4.0,In Transit,Air,V744,Mr. Rao,Bike,R918,3978.506822396121,897.122186648256,Warehouse B,Unknown,Mr. Patel,Unknown,Card,No,Unknown,Handle With Care,44034.25649031562,1041 days,0.22549218254399006,99163.66012390396,Yes,,0.0,0.0,0
S875457,O66769,C5516,Michael Brown,,918780862328,Bangalore,Unknown,West,400001.0,P1718,Headphones,Accessories,29.568392529254208,10.0,866.0408676854231,103142.16694630009,2020-06-10,2024-02-12,4.0,Pending,Air,V456,Ms. Sharma,Van,R922,6060.784906977773,1954.8734464007484,Warehouse B,North Hub,Mr. Patel,Low,Card,Unknown,Pending,Handle With Care,8660.408676854231,1342 days,0.3225446004774242,97081.38203932231,Yes,Low Priority,0.0,1.0,0
S786180,O32976,C4047,John Doe,John@Example.Com,916043683387,Chennai,Uk,Unknown,400001.0,P1488,Laptop,Food,16.023854724022435,12.0,1428.488157411806,56302.18553258772,2020-06-15,2022-02-06,5.0,Delayed,Unknown,V983,Mrs. Patel,Truck,R509,8565.430963853194,173.60676437137283,Warehouse A,Unknown,Mr. Khan,High,Debit,Unknown,Returned,No Remarks,17141.85788894167,601 days,0.02026830466604743,47736.75456873453,Yes,Urgent,3.0,3.0,3
S662353,O65631,C6892,Jane Smith,Amit@Gmail.Com,917254140494,Delhi,Unknown,East,400001.0,P5345,Laptop,Electronics,73.3333972102348,17.0,3034.59077191849,54459.71878580739,2022-01-30,2022-11-09,0.0,Delayed,Unknown,V871,Mrs. Patel,Truck,R907,3152.005782329464,1035.526119803062,Warehouse B,Unknown,Mr. Patel,Medium,Cash,Yes,Pending,No Remarks,51588.043122614334,283 days,0.32852925765820296,51307.713003477926,No,Normal,1.0,2.0,1
S395337,O39691,C8523,Amit Kumar,John@Example.Com,917599504049,Mumbai,Usa,North,110001.0,P2002,Headphones,Unknown,77.2413994952516,13.0,3437.707851730763,18874.57944789831,2021-05-20,2021-05-20,5.0,Delayed,Road,V565,Mr. Lee,Truck,R363,5675.666106406118,796.33515645962,Warehouse A,North Hub,Mr. Khan,High,Online,Unknown,Unknown,Check Packaging,44690.202072499924,0 days,0.14030690698326975,13198.913341492193,Yes,Urgent,0.0,3.0,4
S160455,O67076,C6250,Fatima Noor,Amit@Gmail.Com,919704428682,Mumbai,India,West,110001.0,P1261,Headphones,Accessories,49.770102556071386,18.0,802.3631791511527,155284.49953043126,2020-12-06,2021-06-07,13.0,Delivered,Unknown,V286,Mr. Lee,Bike,R961,4582.846229073827,1565.312684155129,Unknown,North Hub,Ms. Verma,Unknown,Unknown,Unknown,Unknown,No Remarks,14442.537224720749,183 days,0.34155906742510794,150701.65330135744,Yes,,0.0,0.0,5
S953046,O71103,C1456,Li Wei,John@Example.Com,918718673079,Unknown,Uk,West,0.0,P8098,Laptop,Accessories,70.95322149070653,14.0,2036.6726209806648,40153.38223915544,2022-03-17,2024-04-08,12.0,Pending,Air,V485,Unknown,Bike,R542,8337.45315727269,897.122186648256,Warehouse A,South Hub,Ms. Verma,Medium,Cash,No,Pending,Delayed Delivery,28513.416693729305,753 days,0.10760146650607613,31815.92908188275,Yes,Normal,1.0,2.0,1
S510246,O54583,C9783,Amit Kumar,Amit@Gmail.Com,919899097297,Mumbai,Unknown,East,560001.0,P6058,Laptop,Food,14.379639134878165,10.0,1931.0364529917215,62335.441039422105,2022-06-26,2024-12-23,8.0,Cancelled,Road,V687,Mrs. Patel,Truck,R454,8217.077304198368,575.8247448914356,Hub C,Central,Unknown,Low,Cash,Yes,Pending,No Remarks,19310.364529917213,911 days,0.07007658849664566,54118.363735223735,Yes,Low Priority,1.0,1.0,1
S294565,O69535,C8184,Amit Kumar,John@Example.Com,917299618095,Delhi,India,North,400001.0,P2526,Headphones,Electronics,36.16733999015513,17.0,3316.075935425896,190827.3003922336,2022-04-05,2024-10-04,-1.0,Cancelled,Ship,V307,Mr. Rao,Van,R379,6330.570851172699,1114.660510613214,Unknown,Central,Ms. Verma,Low,Online,No,Not Returned,No Remarks,56373.29090224024,913 days,0.17607582899206162,184496.7295410609,No,Low Priority,0.0,1.0,4
S525862,O66966,C5157,Not Provided,,918279208863,Mumbai,Usa,South,400001.0,P4328,Mobile,Food,77.62571592443089,8.0,3703.999549743543,189268.7574281701,2023-03-17,2024-11-08,12.0,Delivered,Rail,V140,Mr. Lee,Van,R814,8170.9595009805425,320.2241976241424,Hub C,Unknown,Unknown,Low,Online,Yes,Returned,Check Packaging,29631.996397948344,602 days,0.0391905256152248,181097.79792718956,Yes,Low Priority,0.0,1.0,4
S645658,O70579,C8582,Michael Brown,,919707405525,Chennai,Unknown,East,0.0,P9588,Headphones,Accessories,11.235196985833792,16.0,2675.1471425446894,1631.4072913987538,2020-06-10,2023-09-27,7.0,Pending,Rail,V958,Mr. Rao,Cargo,R160,6590.437715337587,151.0244465801482,Unknown,Central,Mr. Khan,Medium,Online,Yes,Pending,No Remarks,42802.35428071503,1204 days,0.02291569287251995,-4959.030423938833,Yes,Normal,0.0,2.0,4
S693652,O32667,C7993,Fatima Noor,Amit@Gmail.Com,918295925350,Mumbai,Uk,North,600001.0,P6373,Mobile,Accessories,29.568392529254208,10.0,2903.3773002817984,10057.478730660614,2023-06-10,2025-03-28,12.0,Cancelled,Rail,V454,Ms. Sharma,Van,R775,7599.699296509487,1384.7745955000685,Hub C,Central,Ms. Verma,Medium,Online,No,Returned,No Remarks,29033.773002817983,657 days,0.1822143931584359,2457.779434151127,Yes,Normal,0.0,2.0,4
S289394,O78831,C5685,John Doe,John@Example.Com,916836610207,Mumbai,Usa,East,400001.0,P9576,Headphones,Food,12.642804367055492,9.0,352.55823286254605,133645.41925306083,2024-10-16,2025-08-09,11.0,Delayed,Road,V471,Mr. Rao,Cargo,R224,7464.945846238535,151.0244465801482,Hub C,Central,Unknown,Unknown,Cash,Yes,Returned,No Remarks,3173.0240957629144,297 days,0.02023115099438357,126180.47340682229,Yes,,1.0,0.0,1
S733626,O85297,C2443,Michael Brown,,918408833488,Mumbai,Usa,West,400001.0,P9295,Laptop,Accessories,31.44274101070839,10.0,2127.286521221502,183930.7372013707,2020-01-17,2023-01-25,7.0,Cancelled,Unknown,V206,Mrs. Patel,Bike,R451,8553.133890518824,1942.6544828863225,Unknown,Unknown,Unknown,Unknown,Credit,Unknown,Not Returned,Delayed Delivery,21272.86521221502,1104 days,0.22712779990966367,175377.60331085187,Yes,,2.0,0.0,2
S210019,O27317,C6470,John Doe,John@Example.Com,917119323886,Mumbai,Uk,Unknown,400001.0,P1415,Charger,Unknown,29.47729944970517,7.0,1428.488157411806,32793.98709345699,2020-04-14,2021-11-07,1.0,In Transit,Rail,V217,Mr. Lee,Bike,R408,5630.916918983429,1097.1244178130758,Warehouse B,South Hub,Mr. Patel,Low,Card,Yes,Returned,Handle With Care,9999.417101882642,572 days,0.1948393900315517,27163.070174473563,Yes,Low Priority,0.0,1.0,0
S195904,O21743,C2652,Li Wei,,918037397597,Bangalore,Uk,South,400001.0,P3046,Headphones,Food,93.98014468563682,10.0,307.5872965880739,72897.15579025428,2022-04-05,2023-08-22,11.0,Pending,Road,V641,Mrs. Patel,Van,R323,6553.261722717063,465.7087814227343,Unknown,Central,Unknown,Medium,Upi,Unknown,Pending,No Remarks,3075.8729658807392,504 days,0.0710651887758949,66343.89406753721,Yes,Normal,4.0,2.0,6
S420890,O16188,C1875,John Doe,,917085866841,Chennai,India,Unknown,560001.0,P1244,Tablet,Unknown,18.748748730416665,18.0,2847.357221366099,54459.71878580739,2021-06-08,2023-04-08,1.0,Delayed,Ship,V160,Ms. Sharma,Cargo,R533,8481.274237271986,1053.6006661260592,Warehouse A,Central,Mr. Khan,Unknown,Unknown,Unknown,Unknown,No Remarks,51252.429984589784,669 days,0.12422669479261543,45978.4445485354,Yes,,0.0,0.0,5
S236900,O42989,C1483,Fatima Noor,John@Example.Com,919763349139,Mumbai,Uk,West,0.0,P9449,Unknown,Unknown,36.16733999015513,8.0,676.4538978214792,62335.441039422105,2022-04-22,2024-08-31,8.0,Delayed,Road,V432,Ms. Sharma,Van,R857,7599.699296509487,1994.252399409692,Hub C,Unknown,Mr. Patel,Unknown,Card,Unknown,Unknown,No Remarks,5411.631182571834,862 days,0.26241201416030296,54735.74174291262,Yes,,0.0,0.0,0
S165183,O26215,C3589,Jane Smith,,918065691438,Bangalore,Uk,Unknown,600001.0,P8820,Unknown,Electronics,88.77766788634449,11.0,524.0510366881534,95960.8310986921,2023-02-18,2025-04-24,2.0,In Transit,Ship,V495,Unknown,Van,R683,7402.625862593285,1147.6067239810775,Unknown,Central,Unknown,Unknown,Cash,No,Returned,No Remarks,5764.561403569688,796 days,0.15502697897784184,88558.20523609882,Yes,,1.0,0.0,1
S310075,O80857,C6884,Not Provided,,919022049764,Mumbai,India,East,400001.0,P2264,Tablet,Furniture,92.22648638480013,14.0,2501.315203724154,193935.3855746779,2021-06-19,2024-11-27,7.0,Cancelled,Ship,V719,Unknown,Cargo,R741,4988.932744170654,385.69279028999273,Hub C,Central,Mr. Khan,Unknown,Upi,Unknown,Unknown,No Remarks,35018.41285213816,1257 days,0.07730967925768445,188946.45283050725,Yes,,4.0,0.0,6
S930605,O25074,C7705,John Doe,Amit@Gmail.Com,916059693842,Bangalore,India,West,600001.0,P6214,Headphones,Unknown,45.87896342959508,14.0,494.0543596261738,90097.76479821977,2020-11-27,2023-10-25,1.0,Cancelled,Air,V803,Unknown,Cargo,R903,2868.259479580986,1010.9860429469974,Hub C,Central,Unknown,Low,Credit,Yes,Returned,No Remarks,6916.761034766433,1062 days,0.3524737040508932,87229.50531863878,Yes,Low Priority,2.0,1.0,2
S662685,O55068,C1559,Michael Brown,John@Example.Com,919980693551,Delhi,India,West,0.0,P1060,Mobile,Furniture,94.91411095670664,1.0,2203.7000871626456,140528.58311623166,2020-07-24,2021-08-04,1.0,Pending,Unknown,V659,Mrs. Patel,Cargo,R127,3978.506822396121,642.5127504541197,Warehouse B,North Hub,Unknown,Low,Cash,No,Not Returned,Delayed Delivery,2203.7000871626456,376 days,0.16149595291309712,136550.07629383553,Yes,Low Priority,1.0,1.0,1
S162233,O15012,C8261,Jane Smith,John@Example.Com,918886910826,Unknown,India,Unknown,560001.0,P9692,Laptop,Furniture,77.21123440547882,1.0,4283.776422510859,169264.584847676,2021-12-17,2024-07-25,0.0,Delivered,Rail,V952,Mr. Lee,Bike,R581,5513.37518466548,1165.5978107586586,Warehouse A,Unknown,Ms. Verma,Medium,Cash,Unknown,Unknown,Handle With Care,4283.776422510859,951 days,0.2114127502152532,163751.2096630105,No,Normal,1.0,2.0,1
S831317,O35374,C2809,John Doe,,916371166478,Unknown,Uk,East,110001.0,P8903,Headphones,Electronics,49.63266183825688,18.0,1958.8219570611548,177191.33481676033,2020-07-04,2021-08-22,4.0,Delivered,Air,V428,Mr. Lee,Bike,R255,8641.039994658273,353.8337453324037,Warehouse B,North Hub,Mr. Khan,Low,Unknown,No,Not Returned,Handle With Care,35258.79522710079,414 days,0.04094805087710935,168550.29482210206,Yes,Low Priority,0.0,1.0,5
S340954,O99782,C1958,John Doe,,916702766963,Chennai,Unknown,South,110001.0,P9953,Unknown,Food,30.809070032750384,3.0,2421.167471465411,105894.7434817643,2023-02-07,2025-07-24,-1.0,Delayed,Air,V375,Unknown,Cargo,R653,103.9569566343168,709.6553950141215,Hub C,South Hub,Mr. Patel,Unknown,Unknown,No,Not Returned,No Remarks,7263.502414396233,898 days,6.826434882183345,105790.78652512998,No,,0.0,0.0,5
S127567,O38637,C1039,Fatima Noor,Amit@Gmail.Com,918068551403,Bangalore,Usa,East,0.0,P7408,Mobile,Food,77.2413994952516,13.0,2903.3773002817984,121613.61499720452,2024-08-05,2024-08-09,1.0,Delivered,Road,V990,Mr. Lee,Cargo,R852,1274.6931179776243,320.2241976241424,Warehouse A,Unknown,Mr. Khan,High,Cash,Unknown,Returned,Check Packaging,37743.90490366338,4 days,0.2512166992257689,120338.9218792269,Yes,Urgent,1.0,3.0,1
S292586,O35132,C7202,John Doe,Amit@Gmail.Com,918655067012,Unknown,India,North,560001.0,P2113,Headphones,Furniture,96.58038729091864,19.0,1958.8219570611548,87698.0352941312,2021-04-25,2025-09-30,1.0,Delayed,Air,V268,Mrs. Patel,Truck,R357,8553.133890518824,353.8337453324037,Warehouse B,South Hub,Unknown,Medium,Upi,Yes,Unknown,No Remarks,37217.61718416194,1619 days,0.04136890055288735,79144.90140361237,Yes,Normal,4.0,2.0,6
S213805,O81106,C7914,Jane Smith,,919832692188,Chennai,Unknown,Unknown,400001.0,P7457,Headphones,Unknown,96.97367046257358,18.0,3014.228372520391,188993.68719476004,2022-12-22,2023-06-18,2.0,Pending,Ship,V623,Mr. Lee,Truck,R154,6330.570851172699,1010.9860429469974,Unknown,North Hub,Ms. Verma,High,Credit,Yes,Unknown,Handle With Care,54256.11070536704,178 days,0.15969903294893517,182663.11634358735,Yes,Urgent,2.0,3.0,2
S730110,O70654,C3181,Amit Kumar,,917184610044,Unknown,Usa,North,110001.0,P6462,Tablet,Furniture,83.32804275964196,4.0,3016.4933319896995,103270.95873135468,2021-06-15,2022-02-22,10.0,Delayed,Ship,V609,Ms. Sharma,Cargo,R167,4527.669155469163,419.635431707086,Warehouse B,Unknown,Unknown,Unknown,Debit,Unknown,Returned,Delayed Delivery,12065.973327958798,252 days,0.09268244151633531,98743.28957588552,Yes,,3.0,0.0,3
S448907,O47211,C7180,Amit Kumar,,916997644224,Unknown,Uk,North,600001.0,P4145,Unknown,Clothing,45.87896342959508,16.0,4932.496363399561,147443.16319598138,2022-03-26,2022-07-07,13.0,Delivered,Ship,V808,Unknown,Cargo,R295,4774.58244357933,642.5127504541197,Unknown,Central,Mr. Khan,Low,Unknown,Unknown,Not Returned,Delayed Delivery,78919.94181439298,103 days,0.1345694116808362,142668.58075240205,Yes,Low Priority,0.0,1.0,5
S557285,O35872,C5871,John Doe,,916923815523,Chennai,Uk,West,110001.0,P4444,Unknown,Accessories,62.51816361934201,1.0,2036.6726209806648,50746.4205647399,2020-05-28,2024-07-10,1.0,Delayed,Unknown,V986,Mr. Rao,Cargo,R137,6853.33280857354,860.6044895169268,Warehouse A,Unknown,Unknown,High,Debit,No,Unknown,Handle With Care,2036.6726209806648,1504 days,0.12557459466149198,43893.08775616636,Yes,Urgent,3.0,3.0,3
S309900,O15630,C7830,Not Provided,Amit@Gmail.Com,918024297828,Chennai,India,West,400001.0,P6848,Laptop,Unknown,27.49922866150264,12.0,2421.167471465411,45101.87521972178,2020-03-27,2025-03-06,3.0,Delayed,Unknown,V736,Ms. Sharma,Bike,R852,6060.784906977773,1697.1710168935022,Warehouse B,Unknown,Mr. Khan,Low,Unknown,No,Returned,Delayed Delivery,29054.00965758493,1805 days,0.2800249543486606,39041.090312744,Yes,Low Priority,0.0,1.0,5
S482914,O25800,C6533,Michael Brown,,917817070061,Mumbai,India,South,600001.0,P2661,Tablet,Furniture,73.3333972102348,9.0,3265.154337309377,61620.033408472336,2023-10-05,2024-09-07,3.0,Pending,Air,V226,Mr. Rao,Van,R413,5630.916918983429,523.8880632416447,Warehouse A,Central,Mr. Patel,Low,Unknown,Unknown,Not Returned,No Remarks,29386.389035784392,338 days,0.0930377895428484,55989.11648948891,Yes,Low Priority,0.0,1.0,5
S773280,O39489,C4579,Fatima Noor,Amit@Gmail.Com,917744667176,Delhi,Usa,Unknown,600001.0,P4960,Laptop,Furniture,6.824055853459352,13.0,4283.776422510859,149908.959129698,2024-08-24,2025-06-10,1.0,Cancelled,Rail,V881,Ms. Sharma,Bike,R421,4988.932744170654,385.69279028999273,Hub C,Unknown,Ms. Verma,Unknown,Debit,Yes,Pending,Delayed Delivery,55689.09349264117,290 days,0.07730967925768445,144920.02638552734,Yes,,3.0,0.0,3
S909586,O54675,C3157,Amit Kumar,John@Example.Com,918036542391,Unknown,India,West,110001.0,P3774,Headphones,Unknown,44.29517312709033,9.0,2501.315203724154,193935.3855746779,2020-08-05,2025-03-26,7.0,Unknown,Road,V983,Mr. Lee,Cargo,R330,7402.625862593285,320.2241976241424,Warehouse A,Unknown,Unknown,Unknown,Cash,No,Unknown,Handle With Care,22511.836833517384,1694 days,0.04325819021089384,186532.7597120846,Yes,,1.0,0.0,1
S182240,O33791,C1204,Michael Brown,John@Example.Com,916384028601,Unknown,India,East,600001.0,P7706,Laptop,Food,81.638412131256,15.0,3587.724082878047,144272.0612889226,2023-11-18,2025-07-23,2.0,Delayed,Road,V425,Mrs. Patel,Cargo,R472,3598.151841574784,1994.252399409692,Hub C,Central,Mr. Patel,Medium,Cash,Yes,Returned,Check Packaging,53815.8612431707,613 days,0.5542435359083896,140673.9094473478,Yes,Normal,1.0,2.0,1
S330512,O13185,C9460,Michael Brown,,916265956008,Bangalore,Usa,Unknown,110001.0,P4124,Charger,Unknown,73.03621322007824,10.0,912.201922931994,7967.942200681889,2022-08-14,2025-02-07,12.0,Cancelled,Air,V374,Ms. Sharma,Truck,R230,1034.1904113776382,465.7087814227343,Unknown,South Hub,Ms. Verma,High,Credit,No,Unknown,Delayed Delivery,9122.01922931994,908 days,0.4503124147151652,6933.75178930425,Yes,Urgent,2.0,3.0,2
S257190,O25861,C3135,Michael Brown,John@Example.Com,916829608165,Mumbai,India,South,600001.0,P7080,Headphones,Electronics,29.47729944970517,15.0,1937.4876677627856,72897.15579025428,2023-05-02,2024-04-26,6.0,Cancelled,Unknown,V753,Unknown,Truck,R138,5941.073292704843,1045.618889312698,Hub C,North Hub,Mr. Khan,High,Upi,Unknown,Pending,Handle With Care,29062.315016441782,360 days,0.1759983150850257,66956.08249754945,Yes,Urgent,4.0,3.0,6
S264441,O81836,C2636,Amit Kumar,John@Example.Com,916619289938,Mumbai,Unknown,North,110001.0,P5223,Charger,Unknown,63.93696839984371,8.0,3016.4933319896995,61620.033408472336,2020-01-21,2025-10-19,12.0,Unknown,Road,V590,Unknown,Cargo,R305,8916.361692792909,183.36582981200672,Unknown,South Hub,Mr. Khan,Medium,Unknown,No,Returned,Handle With Care,24131.946655917596,2098 days,0.020565095509777406,52703.671715679426,Yes,Normal,0.0,2.0,5
S535027,O85393,C9764,Jane Smith,Amit@Gmail.Com,919344059417,Mumbai,Uk,South,600001.0,P2272,Charger,Accessories,49.770102556071386,7.0,4997.804205419261,34984.629437934826,2021-01-22,2025-04-08,1.0,Delayed,Road,V513,Unknown,Cargo,R814,4774.58244357933,419.635431707086,Hub C,South Hub,Mr. Khan,Medium,Online,No,Returned,Check Packaging,34984.629437934826,1537 days,0.08788945141609088,30210.046994355496,Yes,Normal,0.0,2.0,4
S457326,O40164,C2402,Not Provided,Amit@Gmail.Com,919985000894,Mumbai,Uk,South,400001.0,P9392,Laptop,Electronics,12.642804367055492,13.0,3016.4933319896995,191096.88251139285,2022-06-24,2023-10-26,3.0,Delayed,Road,V228,Mr. Rao,Van,R425,2231.7611095343395,474.5804866864273,Unknown,North Hub,Mr. Patel,High,Debit,Unknown,Pending,No Remarks,39214.41331586609,489 days,0.21264842579206394,188865.12140185852,Yes,Urgent,3.0,3.0,3
S500339,O45720,C4722,Fatima Noor,,919552731478,Delhi,Uk,West,560001.0,P1251,Laptop,Food,30.809070032750384,6.0,394.1316242533175,57232.80452318232,2023-08-11,2024-10-07,10.0,Delivered,Rail,V483,Mr. Rao,Van,R784,3087.753105059869,897.122186648256,Warehouse B,South Hub,Mr. Patel,Unknown,Online,No,Pending,Handle With Care,2364.789745519905,423 days,0.2905420725439969,54145.05141812245,Yes,,0.0,0.0,4
S954001,O86508,C6783,Fatima Noor,,918259161322,Unknown,Unknown,Unknown,110001.0,P1172,Laptop,Unknown,60.06651917760514,13.0,1412.1114331677868,65957.74184791233,2022-07-31,2024-07-06,-1.0,Delayed,Unknown,V703,Mr. Rao,Bike,R920,1084.9684005823767,642.5127504541197,Hub C,Unknown,Ms. Verma,Low,Online,Unknown,Unknown,Delayed Delivery,18357.44863118123,706 days,0.5921948972055215,64872.77344732995,No,Low Priority,0.0,1.0,4
S462653,O96482,C9981,Michael Brown,,918592025482,Unknown,India,Unknown,600001.0,P9287,Charger,Food,63.93696839984371,11.0,2675.1471425446894,78649.69329941412,2020-05-20,2025-01-02,14.0,Unknown,Air,V897,Mrs. Patel,Cargo,R705,9895.221281762551,1469.748250489666,Warehouse B,South Hub,Mr. Patel,High,Credit,No,Not Returned,No Remarks,29426.618567991583,1688 days,0.14853111503413213,68754.47201765157,Yes,Urgent,2.0,3.0,2
S144462,O85940,C7349,Not Provided,,919218196247,Delhi,Usa,West,0.0,P1502,Laptop,Furniture,73.09581474463738,9.0,3887.72519106764,197133.6253956152,2021-01-28,2021-02-09,-1.0,Cancelled,Road,V178,Unknown,Cargo,R754,4457.789666068535,1565.312684155129,Warehouse B,Unknown,Ms. Verma,High,Credit,Yes,Pending,Handle With Care,34989.52671960876,12 days,0.351140991704893,192675.83572954667,No,Urgent,2.0,3.0,2
S288805,O92225,C1373,Not Provided,,917693306621,Chennai,Uk,West,400001.0,P8628,Laptop,Accessories,30.809070032750384,7.0,4221.339973902669,94641.0785219888,2024-08-13,2025-07-07,3.0,Unknown,Unknown,V112,Mr. Rao,Cargo,R707,5675.666106406118,738.6984001823912,Hub C,Unknown,Mr. Patel,Unknown,Debit,Unknown,Unknown,Delayed Delivery,29549.379817318684,328 days,0.1301518423271276,88965.41241558269,Yes,,3.0,0.0,3
S382678,O21688,C2416,Not Provided,,918754346323,Delhi,Usa,North,600001.0,P4842,Headphones,Unknown,81.638412131256,2.0,3703.999549743543,129249.4448283645,2022-05-25,2025-09-19,9.0,In Transit,Rail,V618,Mr. Rao,Bike,R595,2321.3171458743936,787.0087478115729,Hub C,Unknown,Ms. Verma,Unknown,Unknown,No,Not Returned,Check Packaging,7407.999099487086,1213 days,0.3390354261632451,126928.12768249011,Yes,,0.0,0.0,5
S218087,O26884,C4185,Li Wei,,918397093312,Mumbai,Unknown,East,600001.0,P8925,Tablet,Clothing,30.772103174474005,16.0,3545.305278534692,172921.79645421807,2020-01-08,2021-01-12,14.0,Delivered,Unknown,V625,Mr. Rao,Cargo,R550,1034.1904113776382,1134.7870626084311,Warehouse B,Central,Ms. Verma,Low,Unknown,No,Unknown,No Remarks,56724.884456555075,370 days,1.097270918511794,171887.60604284043,Yes,Low Priority,0.0,1.0,5
S500976,O82124,C8411,Li Wei,John@Example.Com,918064550361,Mumbai,Usa,North,110001.0,P2587,Headphones,Furniture,43.04033132667569,9.0,911.0416179407564,193935.3855746779,2020-03-13,2025-02-11,14.0,Unknown,Rail,V922,Unknown,Van,R458,7089.92075935827,1779.5949701260106,Unknown,Central,Mr. Khan,High,Cash,Unknown,Unknown,Handle With Care,8199.374561466808,1796 days,0.2510035063194539,186845.46481531963,Yes,Urgent,1.0,3.0,1
S612851,O83670,C2404,Fatima Noor,John@Example.Com,919010313027,Delhi,Usa,West,600001.0,P7553,Laptop,Clothing,88.77766788634449,16.0,3436.150887756193,103270.95873135468,2025-02-23,2025-04-10,3.0,Unknown,Ship,V746,Ms. Sharma,Cargo,R111,3087.753105059869,1469.748250489666,Hub C,Central,Mr. Patel,High,Debit,No,Returned,No Remarks,54978.414204099085,46 days,0.4759928013937399,100183.20562629482,Yes,Urgent,3.0,3.0,3
S184459,O48410,C7402,John Doe,John@Example.Com,918927462027,Chennai,India,North,0.0,P7376,Mobile,Accessories,21.62774151248848,19.0,4682.214831470374,79017.03622621998,2021-10-11,2024-10-10,10.0,Delivered,Road,V450,Mr. Rao,Van,R378,3495.816486209194,959.3305987464664,Unknown,South Hub,Unknown,Low,Credit,No,Pending,Check Packaging,88962.0817979371,1095 days,0.27442247112540763,75521.21974001078,Yes,Low Priority,2.0,1.0,2
S906341,O63510,C7638,Amit Kumar,John@Example.Com,917672089970,Delhi,Uk,North,0.0,P8597,Laptop,Accessories,45.87896342959508,1.0,4232.453207992935,1631.4072913987538,2022-03-01,2025-09-26,5.0,Delayed,Unknown,V870,Mr. Lee,Cargo,R607,1084.9684005823767,1565.312684155129,Unknown,South Hub,Mr. Khan,Unknown,Card,Yes,Not Returned,Check Packaging,4232.453207992935,1305 days,1.442726519329889,546.4388908163771,Yes,,0.0,0.0,0
